Start T, Start V, Stop V, Step V, Num Readings, ADC Rate, Sleep HV, Sleep DAC, Sleep Readings
1659607998.5577476, 51.0, 51.0, 0.1, 800000, 4, 5, 1, 0.05
HV_set (V),HV_rdb (V), HV_err (V),VsCH_6 (V),VsCH_7 (V),VsCH_8 (V),VsCH_9 (V),VsCH_10 (V),VsCH_11 (V),VsCH_12 (V),VsCH_14 (V),VsCH_15 (V),VsCH_16 (V),IsCH_6 (A),IsCH_7 (A),IsCH_8 (A),IsCH_9 (A),IsCH_10 (A),IsCH_11 (A),IsCH_12 (A),IsCH_14 (A),IsCH_15 (A),IsCH_16 (A),TsCH_6 (s),TsCH_7 (s),TsCH_8 (s),TsCH_9 (s),TsCH_10 (s),TsCH_11 (s),TsCH_12 (s),TsCH_14 (s),TsCH_15 (s),TsCH_16 (s)
51.0,50.7296,0.00290,5.27291e+01,5.27293e+01,5.27294e+01,5.27292e+01,5.27290e+01,5.27287e+01,5.27294e+01,5.27292e+01,5.27292e+01,5.27294e+01,8.48373e-09,4.60943e-09,2.84115e-09,7.16249e-09,9.45727e-09,1.57158e-08,3.47694e-09,6.37770e-09,7.41084e-09,3.76503e-09,1659608303.9846423,1659608304.447836,1659608304.9103322,1659608305.3726068,1659608305.8357732,1659608306.2984054,1659608306.7608461,1659608307.2238877,1659608307.6865067,1659608308.1491795
51.0,50.7308,0.00290,5.27304e+01,5.27305e+01,5.27306e+01,5.27304e+01,5.27304e+01,5.27298e+01,5.27305e+01,5.27306e+01,5.27304e+01,5.27306e+01,6.87440e-09,5.51343e-09,4.04318e-09,6.19888e-09,6.07967e-09,1.60933e-08,5.23527e-09,3.94384e-09,5.88099e-09,3.98358e-09,1659608310.1628253,1659608310.6253862,1659608311.0897524,1659608311.552291,1659608312.0149083,1659608312.4773996,1659608312.9403589,1659608313.4028819,1659608313.8655477,1659608314.328051
51.0,50.7309,0.00290,5.27306e+01,5.27307e+01,5.27307e+01,5.27306e+01,5.27304e+01,5.27301e+01,5.27306e+01,5.27304e+01,5.27305e+01,5.27307e+01,5.26508e-09,3.53654e-09,3.50674e-09,5.36442e-09,8.73208e-09,1.39475e-08,4.61936e-09,7.84794e-09,6.58631e-09,3.75509e-09,1659608316.3519237,1659608316.8143964,1659608317.2768335,1659608317.7396655,1659608318.2022746,1659608318.6645374,1659608319.1278327,1659608319.5901952,1659608320.0522332,1659608320.5189812
51.0,50.7312,0.00290,5.27307e+01,5.27310e+01,5.27309e+01,5.27308e+01,5.27308e+01,5.27304e+01,5.27311e+01,5.27309e+01,5.27309e+01,5.27309e+01,8.31485e-09,3.72529e-09,4.54982e-09,6.88434e-09,7.03335e-09,1.30733e-08,2.02656e-09,5.18560e-09,4.95712e-09,4.96705e-09,1659608322.5438025,1659608323.006373,1659608323.468507,1659608323.9309282,1659608324.395741,1659608324.8583107,1659608325.3252678,1659608325.7960587,1659608326.2608235,1659608326.7269733
51.0,50.7304,0.00290,5.27299e+01,5.27302e+01,5.27302e+01,5.27301e+01,5.27299e+01,5.27294e+01,5.27300e+01,5.27302e+01,5.27300e+01,5.27301e+01,7.71880e-09,2.84115e-09,4.05312e-09,5.14587e-09,7.86781e-09,1.66694e-08,6.21875e-09,3.73522e-09,6.14921e-09,4.73857e-09,1659608328.7479002,1659608329.2104638,1659608329.6728852,1659608330.135908,1659608330.5984578,1659608331.061201,1659608331.5239131,1659608331.986418,1659608332.449104,1659608332.9120123
51.0,50.7311,0.00290,5.27307e+01,5.27309e+01,5.27309e+01,5.27308e+01,5.27306e+01,5.27302e+01,5.27309e+01,5.27307e+01,5.27307e+01,5.27309e+01,7.01348e-09,4.09285e-09,3.36766e-09,5.43396e-09,7.93735e-09,1.44740e-08,3.88424e-09,6.59625e-09,5.97040e-09,3.37760e-09,1659608334.9333267,1659608335.3962421,1659608335.8588037,1659608336.324077,1659608336.786788,1659608337.2493725,1659608337.7150745,1659608338.1777272,1659608338.6400282,1659608339.1026275
51.0,50.7304,0.00290,5.27300e+01,5.27300e+01,5.27301e+01,5.27300e+01,5.27299e+01,5.27296e+01,5.27300e+01,5.27301e+01,5.27301e+01,5.27303e+01,7.41084e-09,5.91079e-09,4.41074e-09,6.15915e-09,7.91748e-09,1.34110e-08,5.90086e-09,4.69883e-09,5.72205e-09,1.76827e-09,1659608341.1358225,1659608341.5983717,1659608342.0607622,1659608342.5238712,1659608342.9864674,1659608343.4490752,1659608343.9121072,1659608344.3748016,1659608344.837432,1659608345.301514
51.0,50.731,0.00290,5.27304e+01,5.27307e+01,5.27308e+01,5.27305e+01,5.27305e+01,5.27301e+01,5.27308e+01,5.27306e+01,5.27305e+01,5.27307e+01,1.05898e-08,4.56969e-09,3.04977e-09,7.76847e-09,7.80821e-09,1.47621e-08,3.23852e-09,6.53664e-09,7.57972e-09,5.82139e-09,1659608347.316833,1659608347.7830577,1659608348.2481642,1659608348.7127645,1659608349.17584,1659608349.638375,1659608350.100468,1659608350.562921,1659608351.0254393,1659608351.487875
51.0,50.7291,0.00290,5.27286e+01,5.27287e+01,5.27289e+01,5.27288e+01,5.27286e+01,5.27282e+01,5.27289e+01,5.27287e+01,5.27287e+01,5.27289e+01,8.78175e-09,6.08961e-09,2.53320e-09,4.96705e-09,9.04997e-09,1.57853e-08,4.03325e-09,6.88434e-09,6.35783e-09,3.98358e-09,1659608353.5078611,1659608353.970324,1659608354.432654,1659608354.8959422,1659608355.358391,1659608355.8206787,1659608356.2882998,1659608356.7509668,1659608357.2136896,1659608357.676216
51.0,50.7305,0.00290,5.27300e+01,5.27302e+01,5.27302e+01,5.27300e+01,5.27300e+01,5.27295e+01,5.27302e+01,5.27303e+01,5.27302e+01,5.27301e+01,8.12610e-09,4.86771e-09,4.39088e-09,7.91748e-09,8.16584e-09,1.73450e-08,5.03659e-09,3.87430e-09,5.55317e-09,6.36776e-09,1659608359.6909983,1659608360.1534455,1659608360.61661,1659608361.0798638,1659608361.5424206,1659608362.0127745,1659608362.4759393,1659608362.93864,1659608363.401323,1659608363.8646874
51.0,50.7295,0.00290,5.27291e+01,5.27294e+01,5.27293e+01,5.27291e+01,5.27290e+01,5.27287e+01,5.27292e+01,5.27293e+01,5.27291e+01,5.27291e+01,6.41743e-09,2.08616e-09,3.80476e-09,7.08302e-09,8.89103e-09,1.31130e-08,4.58956e-09,3.83457e-09,6.01014e-09,5.84126e-09,1659608365.8842957,1659608366.3468535,1659608366.8096247,1659608367.272016,1659608367.7345977,1659608368.1971343,1659608368.6599257,1659608369.1224635,1659608369.5849376,1659608370.0525756
51.0,50.7314,0.00290,5.27309e+01,5.27312e+01,5.27312e+01,5.27310e+01,5.27309e+01,5.27305e+01,5.27311e+01,5.27311e+01,5.27311e+01,5.27312e+01,7.62939e-09,3.65575e-09,3.06964e-09,7.34131e-09,7.86781e-09,1.56164e-08,5.56310e-09,5.07633e-09,4.83791e-09,3.95377e-09,1659608372.0618277,1659608372.5241325,1659608372.9868631,1659608373.4493678,1659608373.9130783,1659608374.3758888,1659608374.8383496,1659608375.3003423,1659608375.7630315,1659608376.2255125
51.0,50.7295,0.00290,5.27290e+01,5.27293e+01,5.27293e+01,5.27293e+01,5.27290e+01,5.27285e+01,5.27293e+01,5.27292e+01,5.27292e+01,5.27291e+01,8.43406e-09,3.77496e-09,3.46700e-09,3.66569e-09,7.73867e-09,1.65800e-08,3.90410e-09,5.44389e-09,5.72205e-09,6.39757e-09,1659608378.2473054,1659608378.7100017,1659608379.1722991,1659608379.6368794,1659608380.100283,1659608380.5628088,1659608381.0241463,1659608381.486795,1659608381.949436,1659608382.4127555
51.0,50.7299,0.00290,5.27294e+01,5.27297e+01,5.27296e+01,5.27295e+01,5.27295e+01,5.27290e+01,5.27297e+01,5.27296e+01,5.27295e+01,5.27296e+01,8.31485e-09,4.06305e-09,4.23193e-09,6.03000e-09,7.15256e-09,1.51197e-08,2.83122e-09,4.68890e-09,6.84460e-09,4.26173e-09,1659608384.424207,1659608384.8868616,1659608385.3517957,1659608385.8156686,1659608386.2781148,1659608386.7401972,1659608387.202991,1659608387.6657455,1659608388.1281793,1659608388.5909061
51.0,50.7307,0.00290,5.27302e+01,5.27304e+01,5.27305e+01,5.27302e+01,5.27306e+01,5.27300e+01,5.27305e+01,5.27303e+01,5.27303e+01,5.27304e+01,8.98043e-09,4.78824e-09,3.51667e-09,7.74860e-09,2.26498e-09,1.17322e-08,3.80476e-09,6.75519e-09,6.85453e-09,5.46376e-09,1659608390.6093388,1659608391.0788698,1659608391.5437827,1659608392.0062969,1659608392.4684348,1659608392.9311178,1659608393.3936684,1659608393.8561199,1659608394.3202963,1659608394.7845562
51.0,50.7301,0.00290,5.27296e+01,5.27298e+01,5.27299e+01,5.27298e+01,5.27297e+01,5.27291e+01,5.27298e+01,5.27297e+01,5.27298e+01,5.27298e+01,8.69234e-09,4.30147e-09,3.91404e-09,4.96705e-09,6.71546e-09,1.72456e-08,4.34120e-09,6.18895e-09,5.20547e-09,5.53330e-09,1659608396.8149521,1659608397.2802346,1659608397.742625,1659608398.2052717,1659608398.6680317,1659608399.132416,1659608399.595131,1659608400.0576763,1659608400.51994,1659608400.982398
51.0,50.7302,0.00290,5.27297e+01,5.27300e+01,5.27301e+01,5.27300e+01,5.27298e+01,5.27292e+01,5.27299e+01,5.27298e+01,5.27297e+01,5.27298e+01,8.03669e-09,4.02331e-09,1.39078e-09,3.90410e-09,6.31809e-09,1.73251e-08,4.76837e-09,7.24196e-09,8.88109e-09,7.09295e-09,1659608403.015545,1659608403.4779203,1659608403.9399073,1659608404.4025934,1659608404.8650444,1659608405.328197,1659608405.7907665,1659608406.2532492,1659608406.7202895,1659608407.1829805
51.0,50.7317,0.00290,5.27313e+01,5.27314e+01,5.27314e+01,5.27312e+01,5.27312e+01,5.27308e+01,5.27314e+01,5.27314e+01,5.27313e+01,5.27314e+01,6.09954e-09,5.38429e-09,4.17233e-09,8.62281e-09,7.74860e-09,1.56164e-08,4.82798e-09,5.11607e-09,5.91079e-09,4.72864e-09,1659608409.2005346,1659608409.6637614,1659608410.1264389,1659608410.588478,1659608411.0509987,1659608411.5156841,1659608411.978353,1659608412.44063,1659608412.9041588,1659608413.3661761
51.0,50.7299,0.00290,5.27294e+01,5.27296e+01,5.27297e+01,5.27295e+01,5.27292e+01,5.27290e+01,5.27297e+01,5.27295e+01,5.27295e+01,5.27295e+01,8.45393e-09,5.05646e-09,2.75175e-09,6.91414e-09,1.14242e-08,1.43150e-08,2.92063e-09,6.35783e-09,6.89427e-09,5.84126e-09,1659608415.365408,1659608415.8287008,1659608416.2918684,1659608416.754382,1659608417.2167127,1659608417.6801598,1659608418.1427512,1659608418.6060393,1659608419.0686488,1659608419.5320017
51.0,50.731,0.00290,5.27306e+01,5.27307e+01,5.27307e+01,5.27307e+01,5.27306e+01,5.27301e+01,5.27308e+01,5.27306e+01,5.27307e+01,5.27307e+01,6.85453e-09,4.66903e-09,5.03659e-09,4.78824e-09,6.98368e-09,1.58250e-08,4.00345e-09,5.88099e-09,4.67896e-09,4.56969e-09,1659608421.5523791,1659608422.0149574,1659608422.47758,1659608422.9445586,1659608423.4121501,1659608423.874907,1659608424.3362534,1659608424.7988672,1659608425.2616622,1659608425.7240365
51.0,50.7301,0.00290,5.27295e+01,5.27299e+01,5.27299e+01,5.27297e+01,5.27295e+01,5.27293e+01,5.27298e+01,5.27299e+01,5.27299e+01,5.27300e+01,1.06394e-08,3.96371e-09,3.19878e-09,6.57638e-09,9.62615e-09,1.27157e-08,4.39088e-09,3.36766e-09,3.70542e-09,1.62919e-09,1659608427.7429826,1659608428.2055538,1659608428.6679966,1659608429.1332786,1659608429.5963318,1659608430.0588894,1659608430.5214815,1659608430.9839354,1659608431.4465535,1659608431.9091048
51.0,50.7313,0.00290,5.27308e+01,5.27309e+01,5.27311e+01,5.27309e+01,5.27310e+01,5.27302e+01,5.27312e+01,5.27309e+01,5.27310e+01,5.27310e+01,9.04997e-09,6.00020e-09,3.02990e-09,6.91414e-09,5.69224e-09,1.80503e-08,2.17557e-09,7.15256e-09,5.81145e-09,5.38429e-09,1659608433.9287462,1659608434.391727,1659608434.8550427,1659608435.3201213,1659608435.7847242,1659608436.248147,1659608436.7150657,1659608437.1776292,1659608437.6400447,1659608438.1026218
51.0,50.7298,0.00290,5.27292e+01,5.27296e+01,5.27296e+01,5.27294e+01,5.27292e+01,5.27288e+01,5.27296e+01,5.27297e+01,5.27294e+01,5.27295e+01,9.81490e-09,4.11272e-09,2.62260e-09,6.89427e-09,1.01129e-08,1.64906e-08,2.60274e-09,1.00334e-09,7.09295e-09,5.69224e-09,1659608440.1410666,1659608440.6080863,1659608441.0704963,1659608441.5330844,1659608441.9960654,1659608442.458554,1659608442.9211762,1659608443.384021,1659608443.8465006,1659608444.309102
51.0,50.7308,0.00290,5.27304e+01,5.27305e+01,5.27306e+01,5.27304e+01,5.27303e+01,5.27298e+01,5.27306e+01,5.27304e+01,5.27305e+01,5.27305e+01,6.25849e-09,4.83791e-09,3.97364e-09,6.36776e-09,7.94729e-09,1.70370e-08,3.46700e-09,7.15256e-09,4.39088e-09,4.21206e-09,1659608446.3443546,1659608446.8080966,1659608447.2706506,1659608447.7333503,1659608448.1965876,1659608448.6591148,1659608449.120548,1659608449.583218,1659608450.04571,1659608450.5079293
51.0,50.7311,0.00290,5.27307e+01,5.27308e+01,5.27309e+01,5.27306e+01,5.27306e+01,5.27302e+01,5.27308e+01,5.27308e+01,5.27308e+01,5.27307e+01,7.31150e-09,5.14587e-09,3.67562e-09,7.98702e-09,7.64926e-09,1.42157e-08,4.80811e-09,5.81145e-09,5.31475e-09,6.52671e-09,1659608452.536196,1659608452.9986346,1659608453.4609034,1659608453.924014,1659608454.3888602,1659608454.851533,1659608455.314043,1659608455.7773128,1659608456.2404993,1659608456.7032762
51.0,50.7306,0.00290,5.27302e+01,5.27303e+01,5.27304e+01,5.27303e+01,5.27301e+01,5.27297e+01,5.27303e+01,5.27302e+01,5.27303e+01,5.27305e+01,6.80486e-09,5.17567e-09,2.78155e-09,5.75185e-09,7.62939e-09,1.48416e-08,5.14587e-09,6.10948e-09,4.42068e-09,2.32458e-09,1659608458.7317376,1659608459.1942492,1659608459.6558025,1659608460.118326,1659608460.5806599,1659608461.043863,1659608461.5070543,1659608461.9694688,1659608462.432745,1659608462.8959727
51.0,50.7297,0.00290,5.27291e+01,5.27294e+01,5.27296e+01,5.27293e+01,5.27292e+01,5.27288e+01,5.27295e+01,5.27293e+01,5.27293e+01,5.27293e+01,9.17912e-09,4.74850e-09,1.91728e-09,6.06974e-09,8.62281e-09,1.56661e-08,3.07957e-09,6.19888e-09,6.09954e-09,5.96046e-09,1659608464.9130714,1659608465.375982,1659608465.8387053,1659608466.3012807,1659608466.7652705,1659608467.2281673,1659608467.6905963,1659608468.1532238,1659608468.6161172,1659608469.0787604
51.0,50.7308,0.00290,5.27304e+01,5.27304e+01,5.27306e+01,5.27305e+01,5.27304e+01,5.27299e+01,5.27305e+01,5.27304e+01,5.27304e+01,5.27306e+01,6.11941e-09,6.25849e-09,2.95043e-09,5.60284e-09,5.92073e-09,1.50998e-08,4.49022e-09,7.23203e-09,6.36776e-09,2.81135e-09,1659608471.103747,1659608471.5663216,1659608472.028654,1659608472.4918313,1659608472.954275,1659608473.4164305,1659608473.879173,1659608474.3416243,1659608474.8041172,1659608475.2666926
51.0,50.7309,0.00290,5.27306e+01,5.27307e+01,5.27306e+01,5.27305e+01,5.27305e+01,5.27300e+01,5.27307e+01,5.27306e+01,5.27306e+01,5.27306e+01,5.23527e-09,3.10938e-09,4.22200e-09,7.14262e-09,6.39757e-09,1.52489e-08,2.53320e-09,5.09620e-09,4.70877e-09,4.20213e-09,1659608477.2909684,1659608477.7537935,1659608478.215948,1659608478.680448,1659608479.1431768,1659608479.607733,1659608480.0702107,1659608480.5323067,1659608480.9949536,1659608481.4574924
51.0,50.7303,0.00290,5.27299e+01,5.27299e+01,5.27302e+01,5.27299e+01,5.27297e+01,5.27294e+01,5.27301e+01,5.27299e+01,5.27300e+01,5.27300e+01,6.94394e-09,6.63598e-09,2.40405e-09,6.68565e-09,9.57648e-09,1.54972e-08,4.07298e-09,7.44065e-09,5.24521e-09,4.76837e-09,1659608483.4807658,1659608483.9438055,1659608484.4064958,1659608484.8696218,1659608485.3324683,1659608485.795832,1659608486.2583475,1659608486.721117,1659608487.1841116,1659608487.6467345
51.0,50.7306,0.00290,5.27300e+01,5.27303e+01,5.27305e+01,5.27303e+01,5.27302e+01,5.27297e+01,5.27303e+01,5.27302e+01,5.27302e+01,5.27304e+01,9.18905e-09,4.50015e-09,1.40071e-09,5.10613e-09,7.31150e-09,1.55767e-08,4.28160e-09,7.34131e-09,6.07967e-09,3.33786e-09,1659608489.6718934,1659608490.1345398,1659608490.5972953,1659608491.0606573,1659608491.5231392,1659608491.985644,1659608492.448054,1659608492.9131594,1659608493.3760319,1659608493.8387089
51.0,50.7296,0.00290,5.27289e+01,5.27292e+01,5.27293e+01,5.27292e+01,5.27291e+01,5.27287e+01,5.27294e+01,5.27293e+01,5.27293e+01,5.27293e+01,1.12255e-08,6.61612e-09,4.58956e-09,7.41084e-09,7.52012e-09,1.55667e-08,4.11272e-09,4.84784e-09,4.36107e-09,5.46376e-09,1659608495.84926,1659608496.312178,1659608496.7748303,1659608497.2369285,1659608497.700236,1659608498.1628168,1659608498.627853,1659608499.0926611,1659608499.5558622,1659608500.0184174
51.0,50.7296,0.00290,5.27292e+01,5.27293e+01,5.27295e+01,5.27291e+01,5.27292e+01,5.27287e+01,5.27294e+01,5.27293e+01,5.27292e+01,5.27293e+01,7.48038e-09,5.36442e-09,2.42392e-09,8.46386e-09,6.28829e-09,1.50204e-08,3.23852e-09,5.28495e-09,6.14921e-09,5.78165e-09,1659608502.0341358,1659608502.4974878,1659608502.9606826,1659608503.428329,1659608503.891678,1659608504.3541465,1659608504.816351,1659608505.2789462,1659608505.7416127,1659608506.2041395
51.0,50.7292,0.00290,5.27288e+01,5.27289e+01,5.27290e+01,5.27288e+01,5.27288e+01,5.27283e+01,5.27288e+01,5.27289e+01,5.27290e+01,5.27289e+01,7.10289e-09,5.66244e-09,3.34779e-09,7.07308e-09,7.42078e-09,1.53482e-08,7.42078e-09,5.24521e-09,3.61602e-09,4.91738e-09,1659608508.235009,1659608508.6976604,1659608509.1601894,1659608509.6227572,1659608510.0853326,1659608510.5486546,1659608511.0119283,1659608511.4756215,1659608511.9394765,1659608512.4021661
51.0,50.7308,0.00290,5.27303e+01,5.27304e+01,5.27305e+01,5.27304e+01,5.27305e+01,5.27298e+01,5.27305e+01,5.27306e+01,5.27306e+01,5.27305e+01,8.41419e-09,6.38763e-09,4.19219e-09,7.28170e-09,4.93725e-09,1.61827e-08,5.23527e-09,3.91404e-09,4.10279e-09,5.63264e-09,1659608514.4432013,1659608514.9044926,1659608515.3677866,1659608515.831512,1659608516.2940772,1659608516.756374,1659608517.2189224,1659608517.6815236,1659608518.144141,1659608518.6067417
51.0,50.7298,0.00290,5.27296e+01,5.27294e+01,5.27295e+01,5.27293e+01,5.27294e+01,5.27289e+01,5.27296e+01,5.27294e+01,5.27295e+01,5.27297e+01,3.71536e-09,7.06315e-09,4.84784e-09,7.97709e-09,6.17901e-09,1.42157e-08,3.98358e-09,6.45717e-09,4.40081e-09,2.24511e-09,1659608520.637789,1659608521.1003628,1659608521.5628655,1659608522.025484,1659608522.4881654,1659608522.9507844,1659608523.416129,1659608523.8786678,1659608524.341329,1659608524.8046763
51.0,50.7304,0.00290,5.27300e+01,5.27301e+01,5.27303e+01,5.27299e+01,5.27300e+01,5.27296e+01,5.27302e+01,5.27304e+01,5.27302e+01,5.27300e+01,6.62605e-09,5.34455e-09,9.04004e-10,8.61287e-09,7.26183e-09,1.38183e-08,2.94050e-09,6.75519e-10,4.01338e-09,5.99027e-09,1659608526.8373883,1659608527.3080957,1659608527.7707052,1659608528.2333324,1659608528.6966696,1659608529.159762,1659608529.6224165,1659608530.0850613,1659608530.5509949,1659608531.0141473
51.0,50.7304,0.00290,5.27300e+01,5.27301e+01,5.27303e+01,5.27299e+01,5.27300e+01,5.27295e+01,5.27302e+01,5.27301e+01,5.27301e+01,5.27301e+01,7.24196e-09,4.42068e-09,2.08616e-09,7.64926e-09,7.06315e-09,1.50402e-08,3.28819e-09,5.72205e-09,4.28160e-09,4.56969e-09,1659608533.041277,1659608533.5045834,1659608533.9678466,1659608534.4304166,1659608534.8925133,1659608535.3558373,1659608535.8182614,1659608536.2852697,1659608536.7483351,1659608537.2108312
51.0,50.7302,0.00290,5.27297e+01,5.27300e+01,5.27300e+01,5.27297e+01,5.27297e+01,5.27293e+01,5.27300e+01,5.27298e+01,5.27298e+01,5.27299e+01,7.71880e-09,3.85443e-09,3.98358e-09,7.75854e-09,8.28505e-09,1.45435e-08,2.95043e-09,6.53664e-09,6.63598e-09,4.61936e-09,1659608539.239585,1659608539.7021594,1659608540.170961,1659608540.6337142,1659608541.0962687,1659608541.5589802,1659608542.0215824,1659608542.4841447,1659608542.94685,1659608543.4095135
51.0,50.7313,0.00290,5.27309e+01,5.27311e+01,5.27311e+01,5.27308e+01,5.27308e+01,5.27303e+01,5.27311e+01,5.27310e+01,5.27309e+01,5.27310e+01,6.66579e-09,4.07298e-09,3.48687e-09,8.03669e-09,8.51353e-09,1.68780e-08,3.04977e-09,5.15580e-09,6.31809e-09,5.73198e-09,1659608545.4363663,1659608545.8989503,1659608546.3602762,1659608546.823651,1659608547.2858398,1659608547.7480567,1659608548.21067,1659608548.6737568,1659608549.1362326,1659608549.5989797
51.0,50.7305,0.00290,5.27301e+01,5.27302e+01,5.27302e+01,5.27300e+01,5.27300e+01,5.27297e+01,5.27302e+01,5.27302e+01,5.27301e+01,5.27302e+01,6.39757e-09,5.82139e-09,4.22200e-09,9.08971e-09,8.89103e-09,1.40369e-08,4.48028e-09,5.62270e-09,5.93066e-09,4.92732e-09,1659608551.6357656,1659608552.0982888,1659608552.560724,1659608553.0268917,1659608553.489583,1659608553.9520235,1659608554.4136248,1659608554.875962,1659608555.3430126,1659608555.8057282
51.0,50.7303,0.00290,5.27299e+01,5.27300e+01,5.27302e+01,5.27297e+01,5.27299e+01,5.27294e+01,5.27302e+01,5.27299e+01,5.27299e+01,5.27301e+01,6.70552e-09,5.24521e-09,2.44379e-09,1.00334e-08,6.51677e-09,1.53681e-08,2.35438e-09,6.54658e-09,6.15915e-09,4.08292e-09,1659608557.8360407,1659608558.3005073,1659608558.7633066,1659608559.2259007,1659608559.6881351,1659608560.1509116,1659608560.6134899,1659608561.076745,1659608561.5401084,1659608562.002951
51.0,50.7299,0.00290,5.27294e+01,5.27295e+01,5.27298e+01,5.27295e+01,5.27294e+01,5.27289e+01,5.27296e+01,5.27295e+01,5.27296e+01,5.27296e+01,9.12944e-09,6.91414e-09,2.03649e-09,6.45717e-09,7.90755e-09,1.67290e-08,4.26173e-09,5.88099e-09,4.45048e-09,4.35114e-09,1659608564.0201826,1659608564.4827306,1659608564.9453437,1659608565.4083757,1659608565.8709252,1659608566.3336565,1659608566.7960339,1659608567.258668,1659608567.7213893,1659608568.1838858
51.0,50.7296,0.00290,5.27291e+01,5.27292e+01,5.27293e+01,5.27290e+01,5.27292e+01,5.27287e+01,5.27293e+01,5.27292e+01,5.27293e+01,5.27294e+01,7.62939e-09,7.04328e-09,4.69883e-09,1.02123e-08,6.77506e-09,1.42157e-08,4.77831e-09,6.83467e-09,4.28160e-09,3.25839e-09,1659608570.2043607,1659608570.6669369,1659608571.1320672,1659608571.594706,1659608572.0574336,1659608572.5187485,1659608572.9813204,1659608573.4452922,1659608573.9081736,1659608574.3707519
51.0,50.7302,0.00290,5.27298e+01,5.27298e+01,5.27301e+01,5.27298e+01,5.27298e+01,5.27293e+01,5.27300e+01,5.27298e+01,5.27299e+01,5.27300e+01,6.11941e-09,6.48697e-09,2.22524e-09,7.49032e-09,7.45058e-09,1.46528e-08,3.15905e-09,6.89427e-09,5.28495e-09,3.51667e-09,1659608576.4077568,1659608576.8702698,1659608577.332365,1659608577.7949517,1659608578.2580123,1659608578.7201781,1659608579.1827774,1659608579.6454928,1659608580.1086738,1659608580.5717087
51.0,50.7296,0.00290,5.27291e+01,5.27292e+01,5.27294e+01,5.27291e+01,5.27292e+01,5.27288e+01,5.27294e+01,5.27292e+01,5.27292e+01,5.27293e+01,7.82808e-09,5.85119e-09,3.02990e-09,8.80162e-09,6.65585e-09,1.26958e-08,3.74516e-09,6.17901e-09,6.98368e-09,5.55317e-09,1659608582.5892127,1659608583.0520844,1659608583.5146604,1659608583.977185,1659608584.440083,1659608584.902618,1659608585.3652291,1659608585.8282351,1659608586.290805,1659608586.752252
51.0,50.7298,0.00290,5.27294e+01,5.27294e+01,5.27296e+01,5.27293e+01,5.27293e+01,5.27288e+01,5.27295e+01,5.27296e+01,5.27297e+01,5.27294e+01,6.37770e-09,6.45717e-09,2.99017e-09,7.87775e-09,8.29498e-09,1.65403e-08,4.55976e-09,4.05312e-09,2.14577e-09,6.35783e-09,1659608588.7645478,1659608589.2275543,1659608589.6901114,1659608590.1532912,1659608590.6160693,1659608591.0787547,1659608591.5413973,1659608592.0047176,1659608592.4722347,1659608592.9348524
51.0,50.7298,0.00290,5.27294e+01,5.27295e+01,5.27297e+01,5.27293e+01,5.27292e+01,5.27288e+01,5.27296e+01,5.27293e+01,5.27295e+01,5.27296e+01,6.24855e-09,5.67238e-09,1.67886e-09,7.77841e-09,9.52681e-09,1.67588e-08,3.01003e-09,8.62281e-09,5.50350e-09,4.10279e-09,1659608594.9571836,1659608595.4199889,1659608595.882601,1659608596.347568,1659608596.8101685,1659608597.2723517,1659608597.7351131,1659608598.1977086,1659608598.660066,1659608599.1278598
51.0,50.7293,0.00290,5.27289e+01,5.27290e+01,5.27292e+01,5.27288e+01,5.27288e+01,5.27285e+01,5.27291e+01,5.27290e+01,5.27290e+01,5.27290e+01,6.48697e-09,4.89751e-09,2.42392e-09,8.88109e-09,8.10623e-09,1.34508e-08,3.21865e-09,4.72864e-09,4.19219e-09,5.34455e-09,1659608601.1478434,1659608601.6103854,1659608602.0730407,1659608602.536201,1659608602.9987767,1659608603.461352,1659608603.9246418,1659608604.3876128,1659608604.849967,1659608605.3131518
51.0,50.73,0.00290,5.27295e+01,5.27296e+01,5.27299e+01,5.27296e+01,5.27295e+01,5.27293e+01,5.27298e+01,5.27297e+01,5.27298e+01,5.27297e+01,7.93735e-09,6.94394e-09,1.35104e-09,7.40091e-09,8.92083e-09,1.19507e-08,4.08292e-09,4.43061e-09,3.63588e-09,4.47035e-09,1659608607.335256,1659608607.7978542,1659608608.260066,1659608608.7225478,1659608609.1851773,1659608609.6479964,1659608610.1105063,1659608610.5729241,1659608611.0361197,1659608611.5000231
51.0,50.7307,0.00290,5.27303e+01,5.27303e+01,5.27304e+01,5.27301e+01,5.27302e+01,5.27298e+01,5.27304e+01,5.27305e+01,5.27304e+01,5.27304e+01,6.79493e-09,6.37770e-09,4.49022e-09,9.55661e-09,7.57972e-09,1.57158e-08,4.96705e-09,3.95377e-09,4.50015e-09,4.47035e-09,1659608613.5325017,1659608613.9949777,1659608614.4581802,1659608614.9205644,1659608615.3831158,1659608615.8458586,1659608616.3083115,1659608616.7709775,1659608617.2336578,1659608617.6962316
